"clever_id","stop_id","stop_name","direction","routes_ser","latitude","longitude","mode","shelter","stop_type","datekey","time_period","route_name","serviceday","total_ons","total_offs","days","avg_ons","avg_offs"
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61B","Sat",4,9,4,1,2.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61B","Sun",6,3,6,1,0.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61B","Weekday",51,96,20,2.55,4.8
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61C","Sat",12,10,4,3,2.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61C","Sun",15,9,6,2.5,1.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61C","Weekday",58,115,20,2.9,5.75
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61D","Sat",7,5,4,1.75,1.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61D","Sun",1,3,6,0.1666667,0.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61D","Weekday",46,114,20,2.3,5.7
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71A","Sat",4,7,4,1,1.75
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71A","Sun",7,6,6,1.166667,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71A","Weekday",71,105,20,3.55,5.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71B","Sat",5,7,4,1.25,1.75
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71B","Sun",3,7,6,0.5,1.166667
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71B","Weekday",65,84,20,3.25,4.2
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71C","Sat",11,5,4,2.75,1.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71C","Sun",4,5,6,0.6666667,0.8333333
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71C","Weekday",73,98,20,3.65,4.9
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71D","Sat",5,6,4,1.25,1.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71D","Sun",2,1,6,0.3333333,0.1666667
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71D","Weekday",40,96,20,2,4.8
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61A","Sat",4,1,4,1,0.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61A","Sun",10,6,5,2,1.2
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61A","Weekday",35,79,22,1.590909,3.590909
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61B","Sat",5,4,4,1.25,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61B","Sun",9,7,5,1.8,1.4
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61B","Weekday",52,122,22,2.363636,5.545455
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61C","Sat",14,14,4,3.5,3.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61C","Sun",14,10,5,2.8,2
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61C","Weekday",85,128,22,3.863636,5.818182
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61D","Sat",3,5,4,0.75,1.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61D","Sun",0,4,5,0,0.8
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","61D","Weekday",45,128,22,2.045455,5.818182
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71A","Sat",3,4,4,0.75,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71A","Sun",8,4,5,1.6,0.8
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71A","Weekday",54,99,22,2.454545,4.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71B","Sat",1,4,4,0.25,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71B","Sun",1,7,5,0.2,1.4
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71B","Weekday",42,109,22,1.909091,4.954545
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71C","Sat",1,4,4,0.25,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71C","Sun",1,4,5,0.2,0.8
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71C","Weekday",51,79,22,2.318182,3.590909
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71D","Sat",1,4,4,0.25,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71D","Sun",5,2,5,1,0.4
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202001","Pre-pandemic","71D","Weekday",27,86,22,1.227273,3.909091
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61A","Sat",6,2,4,1.5,0.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61A","Sun",3,2,5,0.6,0.4
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61A","Weekday",43,30,21,2.047619,1.428571
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61B","Sat",3,4,4,0.75,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61B","Sun",4,5,5,0.8,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61B","Weekday",42,44,21,2,2.095238
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61C","Sat",5,5,4,1.25,1.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61C","Sun",6,1,5,1.2,0.2
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61C","Weekday",40,59,21,1.904762,2.809524
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61D","Sat",10,6,4,2.5,1.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61D","Sun",5,3,5,1,0.6
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","61D","Weekday",29,51,21,1.380952,2.428571
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71A","Sat",1,4,4,0.25,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71A","Sun",0,1,5,0,0.2
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71A","Weekday",42,28,21,2,1.333333
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71B","Sat",2,1,4,0.5,0.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71B","Sun",3,2,5,0.6,0.4
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71B","Weekday",21,41,21,1,1.952381
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71C","Sat",2,4,4,0.5,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71C","Sun",2,4,5,0.4,0.8
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71C","Weekday",28,40,21,1.333333,1.904762
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71D","Sat",1,2,4,0.25,0.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71D","Sun",2,2,5,0.4,0.4
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202009","Pandemic","71D","Weekday",24,32,21,1.142857,1.52381
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61A","Sat",6,5,4,1.5,1.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61A","Sun",3,2,4,0.75,0.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61A","Weekday",35,29,22,1.590909,1.318182
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61B","Sat",5,3,4,1.25,0.75
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61B","Sun",1,1,4,0.25,0.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61B","Weekday",30,35,22,1.363636,1.590909
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61C","Sat",4,5,4,1,1.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61C","Sun",5,3,4,1.25,0.75
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61C","Weekday",58,28,22,2.636364,1.272727
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61D","Sat",4,4,4,1,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61D","Sun",7,3,4,1.75,0.75
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","61D","Weekday",52,34,22,2.363636,1.545455
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71A","Sat",3,4,4,0.75,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71A","Sun",7,2,4,1.75,0.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71A","Weekday",30,22,22,1.363636,1
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71B","Sat",8,2,4,2,0.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71B","Sun",2,2,4,0.5,0.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71B","Weekday",27,37,22,1.227273,1.681818
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71C","Sat",11,10,4,2.75,2.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71C","Sun",3,2,4,0.75,0.5
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71C","Weekday",54,40,22,2.454545,1.818182
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71D","Sat",4,1,4,1,0.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71D","Sun",0,1,4,0,0.25
"3248","E19440","FORBES AVE AT GIST ST","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4374,-79.9796,"Bus","No Shelter","Bus Stop","202104","Pandemic","71D","Weekday",19,34,22,0.8636364,1.545455
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61A","Sat",53,20,4,13.25,5
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61A","Sun",26,16,6,4.333333,2.666667
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61A","Weekday",381,165,20,19.05,8.25
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61B","Sat",61,19,4,15.25,4.75
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61B","Sun",35,15,6,5.833333,2.5
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61B","Weekday",418,210,20,20.9,10.5
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61C","Sat",53,16,4,13.25,4
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61C","Sun",40,12,6,6.666667,2
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61C","Weekday",583,208,20,29.15,10.4
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61D","Sat",59,24,4,14.75,6
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61D","Sun",25,14,6,4.166667,2.333333
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","61D","Weekday",578,216,20,28.9,10.8
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71A","Sat",55,14,4,13.75,3.5
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71A","Sun",53,16,6,8.833333,2.666667
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71A","Weekday",699,220,20,34.95,11
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71B","Sat",62,22,4,15.5,5.5
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71B","Sun",46,10,6,7.666667,1.666667
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71B","Weekday",557,197,20,27.85,9.85
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71C","Sat",50,13,4,12.5,3.25
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71C","Sun",44,10,6,7.333333,1.666667
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71C","Weekday",675,225,20,33.75,11.25
"3242","E19470","FORBES AVE AT MCANULTY DR","Outbound","71A, 71B, 71C, 71D, 61A, 61B, 61C, 61D",40.4379,-79.9913,"Bus","No Shelter","Bus Stop","201909","Pre-pandemic","71D","Sat",48,17,4,12,4.25
